Theta, Alpha, Low_beta, High_beta, Gamma
16, 156.308380, 401.333605, 11.506948, 35.759540, 31.437842 
2018-09-04 21:42:54.497118
3, 182.382495, 414.440598, 34.122799, 35.621738, 22.874359 
7, 170.558706, 430.563349, 36.234833, 35.865781, 21.498862 
9, 701.181135, 90.284795, 20.658552, 22.897660, 21.615041 
12, 195.330708, 417.861074, 63.269449, 37.015276, 35.128271 
16, 156.308380, 401.333605, 11.506948, 35.759540, 31.437842 
2018-09-04 21:42:54.597894
3, 182.382495, 414.440598, 34.122799, 35.621738, 22.874359 
7, 170.558706, 430.563349, 36.234833, 35.865781, 21.498862 
9, 701.181135, 90.284795, 20.658552, 22.897660, 21.615041 
12, 195.330708, 417.861074, 63.269449, 37.015276, 35.128271 
16, 156.308380, 401.333605, 11.506948, 35.759540, 31.437842 
2018-09-04 21:42:54.698798
3, 223.631970, 316.705310, 52.776326, 46.085853, 18.690676 
7, 247.324522, 323.760838, 51.828167, 39.378016, 18.844365 
9, 620.612087, 114.077455, 16.077196, 26.604808, 17.783541 
12, 164.884179, 361.438192, 29.520780, 47.896989, 26.093783 
16, 194.298542, 439.219335, 19.929873, 33.792084, 32.102467 
2018-09-04 21:42:54.799899
3, 223.631970, 316.705310, 52.776326, 46.085853, 18.690676 
7, 247.324522, 323.760838, 51.828167, 39.378016, 18.844365 
9, 620.612087, 114.077455, 16.077196, 26.604808, 17.783541 
12, 164.884179, 361.438192, 29.520780, 47.896989, 26.093783 
16, 194.298542, 439.219335, 19.929873, 33.792084, 32.102467 
2018-09-04 21:42:55.001148
3, 223.631970, 316.705310, 52.776326, 46.085853, 18.690676 
7, 247.324522, 323.760838, 51.828167, 39.378016, 18.844365 
9, 620.612087, 114.077455, 16.077196, 26.604808, 17.783541 
12, 164.884179, 361.438192, 29.520780, 47.896989, 26.093783 
16, 194.298542, 439.219335, 19.929873, 33.792084, 32.102467 
2018-09-04 21:42:55.101932
3, 223.631970, 316.705310, 52.776326, 46.085853, 18.690676 
7, 247.324522, 323.760838, 51.828167, 39.378016, 18.844365 
9, 620.612087, 114.077455, 16.077196, 26.604808, 17.783541 
12, 164.884179, 361.438192, 29.520780, 47.896989, 26.093783 
16, 194.298542, 439.219335, 19.929873, 33.792084, 32.102467 
2018-09-04 21:42:55.202746
3, 297.909505, 259.568522, 55.149994, 45.803480, 16.878677 
7, 289.087550, 268.356458, 49.839105, 38.758857, 16.565258 
9, 567.755586, 149.637760, 23.205470, 35.749657, 16.935310 
12, 155.504426, 359.475831, 26.624933, 62.004960, 26.217837 
16, 171.440839, 439.643347, 34.001123, 26.258768, 28.007652 
2018-09-04 21:42:55.303684
3, 297.909505, 259.568522, 55.149994, 45.803480, 16.878677 
7, 289.087550, 268.356458, 49.839105, 38.758857, 16.565258 
9, 567.755586, 149.637760, 23.205470, 35.749657, 16.935310 
12, 155.504426, 359.475831, 26.624933, 62.004960, 26.217837 
16, 171.440839, 439.643347, 34.001123, 26.258768, 28.007652 
2018-09-04 21:42:55.505195
3, 297.909505, 259.568522, 55.149994, 45.803480, 16.878677 
7, 289.087550, 268.356458, 49.839105, 38.758857, 16.565258 
9, 567.755586, 149.637760, 23.205470, 35.749657, 16.935310 
12, 155.504426, 359.475831, 26.624933, 62.004960, 26.217837 
16, 171.440839, 439.643347, 34.001123, 26.258768, 28.007652 
2018-09-04 21:42:55.606275
3, 297.909505, 259.568522, 55.149994, 45.803480, 16.878677 
7, 289.087550, 268.356458, 49.839105, 38.758857, 16.565258 
9, 567.755586, 149.637760, 23.205470, 35.749657, 16.935310 
12, 155.504426, 359.475831, 26.624933, 62.004960, 26.217837 
16, 171.440839, 439.643347, 34.001123, 26.258768, 28.007652 
2018-09-04 21:42:55.707145
3, 482.972899, 187.453410, 72.096579, 45.619958, 18.498656 
7, 476.614309, 194.528435, 65.312541, 45.533176, 18.072352 
9, 786.000281, 175.537234, 26.294642, 56.950276, 33.349957 
12, 190.708623, 298.275423, 58.166099, 90.093511, 48.415499 
